disease_area_ratio,spot_count,largest_spot_ratio,hsv_ch0_mean,hsv_ch0_std,hsv_ch0_skew,hsv_ch1_mean,hsv_ch1_std,hsv_ch1_skew,hsv_ch2_mean,hsv_ch2_std,hsv_ch2_skew,lab_ch0_mean,lab_ch0_std,lab_ch0_skew,lab_ch1_mean,lab_ch1_std,lab_ch1_skew,lab_ch2_mean,lab_ch2_std,lab_ch2_skew,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_bin_00,lbp_bin_01,lbp_bin_02,lbp_bin_03,lbp_bin_04,lbp_bin_05,lbp_bin_06,lbp_bin_07,lbp_bin_08,lbp_bin_09,lbp_bin_10,lbp_bin_11,lbp_bin_12,lbp_bin_13,lbp_bin_14,lbp_bin_15,path,label,folder_class,split
0.9157274590163934,1,0.9011526639344263,22.877920150756836,14.143318176269531,8.577051162719727,182.4647979736328,52.60548400878906,-1.5971695184707642,141.39073181152344,43.602848052978516,-0.7753372192382812,126.38079071044922,39.145877838134766,-1.2267409563064575,129.8113250732422,6.817340850830078,0.034246526658535004,171.3906707763672,18.10236358642578,-1.1615692377090454,0.23569743629623868,0.20225782201830106,0.9041650465303159,0.3547395919439273,0.9756664598321264,0.00392512077294686,0.005197091170726693,0.00018308664816527907,0.0080012077294686,0.00011563367252543941,3.85445575084798e-05,0.00026981190255935864,0.005309512796793093,0.006096464179257889,0.0010053705416795148,0.00022805529859183882,0.001162760818172474,0.009202513105149553,0.0004079299002980779,0.008181082331174839,0.013175814574982013,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\010f7f98-f2e8-43c5-b283-9ad62dd7752e___Rutg._Bact.S 2048.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9998198739117382,1,0.9952766936855799,112.2264404296875,61.689048767089844,-0.19925282895565033,71.84150695800781,56.14029312133789,1.040097951889038,116.40912628173828,37.38365936279297,-0.7417562007904053,113.76327514648438,37.010459899902344,-0.8334794640541077,124.925048828125,12.403403282165527,-0.39063578844070435,135.61859130859375,10.250886917114258,0.49339205026626587,0.21843801498787968,0.19175817807052467,0.9082613925188272,0.3512763170600342,0.979452791491151,0.005237095755303324,0.004546797628023557,0.00023179752613453427,0.004716188127891101,5.094451123835918e-05,2.0377804495343672e-05,0.00018085301489617508,0.005889185499154321,0.007902767305850468,0.0011080431194343122,0.00023052391335357528,0.0011589876306726714,0.006267448495099138,0.0002789211990300165,0.005909563303649665,0.01877050516577344,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\01876b18-5738-4b4a-bca1-c89dcbe6ca61___Rut._Bact.S 1207.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9691326606987815,1,0.9813328942247238,70.94832611083984,58.18632507324219,1.1430481672286987,71.71207427978516,39.900909423828125,0.6390572786331177,112.24750518798828,29.189617156982422,-0.2934446930885315,113.4861831665039,28.387969970703125,-0.4319700002670288,122.9515609741211,7.827171802520752,0.7143497467041016,140.25405883789062,8.200387954711914,-0.16910120844841003,0.20597745610588983,0.1818319180441812,0.9126663342499975,0.3354424660306937,0.9674625925787681,0.00554784231609614,0.004459137533381889,0.0002864014323865016,0.005580086185967468,7.397123088128187e-05,1.7070284049526583e-05,0.00029588492352512747,0.006759832483612527,0.008224083515416362,0.0011588826171400825,0.00019915331391114348,0.0010280104394270453,0.0066460305899490165,0.00027122784656470015,0.005783032896334061,0.016169352391357125,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\01ba711d-8d26-4be8-994d-09f5b02fcbe9___Rut._Bact.S 3390.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9991388821614058,1,0.9884287290438901,118.0073471069336,62.725276947021484,-0.3630483150482178,56.130001068115234,34.00372314453125,1.697505235671997,113.8396987915039,25.002111434936523,-0.9812435507774353,111.79370880126953,25.788633346557617,-0.8897329568862915,126.51734161376953,11.104644775390625,-0.5622081160545349,134.3898162841797,8.400174140930176,0.8005276322364807,0.19045091394117566,0.17278456031467343,0.916450033799264,0.3884208757740936,0.9607733690782735,0.004819553715836509,0.004636229063296691,0.00017818470901066367,0.0061542257189067685,5.13994352915376e-05,3.083966117492256e-05,0.00020388442665643248,0.007266166835713698,0.004161640944104828,0.0009012034321116258,0.00016961813646207408,0.001154773979549878,0.004819553715836509,0.00023643740234107293,0.0074957509800159,0.02022053784369089,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9774169741697417,2,0.9515867158671587,50.434391021728516,15.550320625305176,4.113669395446777,114.14634704589844,41.30351257324219,-0.2559434175491333,105.10391235351562,21.840116500854492,-0.0005266230436973274,104.47313690185547,21.96686363220215,-0.02509160153567791,108.16169738769531,7.708502292633057,1.4643827676773071,150.19837951660156,8.275214195251465,-0.670498788356781,0.19506591337099813,0.19005649717514125,0.9058066541117389,0.3798867377090905,0.9437162548221931,0.004602137767220902,0.006337217933491687,0.0002041270783847981,0.005692361935866984,9.742428741092637e-05,6.031027315914489e-05,0.00012525979809976248,0.00748311312351544,0.004810904097387173,0.0004871214370546318,0.00010670279097387174,0.000528874703087886,0.006272268408551069,0.0002319625890736342,0.007947038301662707,0.017513175475059383,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\022213cf-0757-451f-89f8-306c4f7defb0___Rut._Bact.S 1510.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9811221261337271,1,0.9652235815228855,30.46002960205078,12.639970779418945,1.61434006690979,141.13230895996094,51.37950134277344,-0.23835113644599915,129.5757293701172,32.1485710144043,-0.14057788252830505,125.34180450439453,30.375621795654297,-0.6201218962669373,119.33885192871094,10.851324081420898,0.3222824037075043,161.49029541015625,14.73082160949707,-0.4188268184661865,0.29485089781958107,0.25452917913638307,0.8790067870884994,0.3137392783264403,0.953849774154889,0.005174060708978985,0.006431092124814264,0.00012935151772447464,0.005323312460199533,0.00011608469539375928,5.306728932286139e-05,0.00022885268520483974,0.006099421566546381,0.006925281256633411,0.0007827425175122055,9.618446189768626e-05,0.0006832413500318403,0.006371391424326045,0.0002454362131182339,0.008815803438760348,0.015024676289535131,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\024bd94b-67ab-4681-92d0-888fa5661fc8___Rutg._Bact.S 1732.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9987162177117688,1,0.9891653201708759,94.69926452636719,65.14786529541016,0.3232813775539398,78.82691192626953,48.72244644165039,0.46126189827919006,120.0198745727539,28.6579647064209,-0.42919424176216125,118.09468841552734,27.83932113647461,-0.59850013256073,121.2678451538086,13.257448196411133,-0.04321342706680298,141.26812744140625,12.27033805847168,0.10783252120018005,0.16414196363311742,0.15656506480536073,0.9229579662517412,0.3453253455001085,0.9744882099480036,0.004911668729605041,0.004405311128614831,0.0002067626870710026,0.005080454596601778,5.344885788229999e-05,3.375717339934736e-05,0.00016456622032181838,0.006532013052773715,0.007387194778890514,0.001111173624395184,0.0001955102959378868,0.0014543715539552156,0.005652919995499044,0.0002841228761111736,0.005818892764712502,0.01920783166422865,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\025f7944-f19e-4487-b477-7e86b023a1fc___Rut._Bact.S 1309.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9855762868863306,1,0.9712628468086983,24.4168758392334,17.369646072387695,6.756835460662842,145.09735107421875,56.06748962402344,-0.8354761004447937,128.49111938476562,36.05217361450195,-0.7975742220878601,123.30770874023438,35.24188232421875,-1.014344334602356,125.06267547607422,5.6363091468811035,0.17650727927684784,163.1590576171875,18.07162857055664,-0.7874053120613098,0.24807316937147955,0.2197646533935642,0.8946963359544923,0.34616018691559125,0.9692439999904207,0.005549490538573508,0.00563770896740329,0.00013784129504653523,0.0058996074279917075,8.270477702792113e-05,3.0325084910237748e-05,0.00010751621013629747,0.0076336509196771206,0.0077632217370208634,0.0009345639804155088,0.0001874641612632879,0.0011495964006881037,0.0052076441268581,0.00027568259009307046,0.0063903224383573725,0.015512659344537074,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\0261ef13-5de7-40cd-aa75-de57365fadd6___Rutg._Bact.S 2098.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9906173511014414,3,1.0086517541474027,79.96634674072266,49.953800201416016,0.9378043413162231,90.00119018554688,58.64527130126953,0.4959423840045929,101.66219329833984,35.34248733520508,-0.5271061062812805,100.7052993774414,36.6922607421875,-0.5877583622932434,118.16358184814453,11.650982856750488,0.519067108631134,139.85719299316406,10.663825988769531,-0.21133548021316528,0.34552148085561313,0.27603093450128036,0.8725006538089037,0.29713217292229455,0.9653529239898904,0.006613813329674476,0.005887044215003602,0.00020366686104346035,0.005190289164065448,5.574040407505231e-05,1.5007031866360237e-05,0.00011791239323568758,0.005396099886804102,0.006410146468631015,0.0008704078482488938,0.00016078962713957396,0.0008618324014681164,0.005473278907831098,0.000207954584433849,0.007306280657222241,0.01772973621925702,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\0295d4b3-f225-486f-9d6f-403f299a6c9e___Rut._Bact.S 0883.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9845909545374346,2,0.9658001529141916,27.229019165039062,18.282960891723633,6.600406169891357,161.8560791015625,47.10634231567383,-1.161744236946106,149.32705688476562,39.45762634277344,0.06986674666404724,140.22425842285156,32.5484733581543,-0.7064189910888672,124.07775115966797,8.750802993774414,0.1463976502418518,171.17462158203125,17.231586456298828,-0.8236880302429199,0.3129027446300716,0.2623359188544153,0.8767064439140813,0.32992009350293633,0.9583542702961825,0.004798017164841669,0.0033552826279964485,0.0002219591595146493,0.006536697247706422,0.0001479727730097662,7.39863865048831e-06,0.00031814146197099735,0.006237052382361646,0.01089819473216928,0.0009803196211897011,0.00015907073098549867,0.0009359277892867713,0.008771086120153891,0.0003625332938739272,0.0066920686593666765,0.012078277596922166,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\029f79e8-5e5e-4ec4-b230-0c933b433b23___Rutg._Bact.S 2355.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.8393858550661513,3,0.8177982250775848,28.9597110748291,19.30194854736328,4.85122013092041,140.8690643310547,58.37312698364258,-0.28546109795570374,150.775634765625,46.420684814453125,-0.2833302915096283,141.51695251464844,43.50309753417969,-0.66288161277771,123.50286102294922,10.381820678710938,0.0658087357878685,164.3902130126953,19.545608520507812,0.09059569984674454,0.5445812773838647,0.3882600102279167,0.8290403726278834,0.24564143660360607,0.9598901330451713,0.006922112606965717,0.006670027797460075,0.00018736033138932795,0.005532239603204884,8.857033847495503e-05,4.769172071728348e-05,0.0002929634272633128,0.006182890935847823,0.006550798495666866,0.0007051561563198343,0.0001635144710306862,0.0006268054722842972,0.006022783016296942,0.00028615032430370085,0.008727584891262876,0.013493350411511418,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\02a611d2-0d1a-4640-889e-7d52255e4129___Rutg._Bact.S 1653.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9723660752186094,2,0.9579548348756262,28.995628356933594,10.933064460754395,2.9332704544067383,160.85504150390625,47.82389831542969,-1.3237553834915161,118.39769744873047,34.59123229980469,-0.00568755017593503,113.54783630371094,31.845748901367188,-0.23272888362407684,120.86968231201172,9.087448120117188,-0.11534936726093292,163.5913848876953,15.09711742401123,-0.536844789981842,0.2514637441825552,0.2299740493705364,0.8885302507131061,0.3136343497308602,0.9649504949353431,0.005225805766699223,0.004472058261497303,0.00011943182300734638,0.005857467408382521,6.900505329313346e-05,3.450252664656673e-05,0.0002441717270372415,0.006162682067179073,0.00997919232239161,0.0008121363964499554,0.0001327020255637182,0.0007909040723597605,0.0065979447110280694,0.00024151768652596714,0.007126098772771668,0.014634379379166843,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\02b8939d-ad9b-43e7-a6f3-8005ed5877a8___Rutg._Bact.S 1921.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
1.0,1,0.9910913584183674,83.08773040771484,48.31034469604492,-0.40858814120292664,92.79458618164062,75.10580444335938,0.7920118570327759,137.17539978027344,30.65435218811035,0.006390201859176159,125.36053466796875,23.942523956298828,-0.8323719501495361,131.06893920898438,6.729013442993164,-1.1488977670669556,139.05453491210938,28.273513793945312,0.7250252366065979,0.09907605260781895,0.09095013091762723,0.9557801888022793,0.42601953019389294,0.9767089360085006,0.0033479425371317263,0.004832957957957958,0.00016866528690853016,0.005415043421800179,6.213984254524795e-05,2.9167681194708222e-05,0.000169933446960474,0.004584398587776966,0.004003581283986689,0.001133735086437789,0.00024221856992127263,0.0018033235938641344,0.003932564321077835,0.00033098977355734113,0.006060536888239591,0.02638280172063956,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\02d4dbb4-cf3e-4101-a97d-f9a1885921dc___Rutg._Bact.S 1190.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
0.9978617660656496,2,0.9752080443828016,31.59830093383789,14.812089920043945,5.934735298156738,141.93521118164062,42.81637954711914,-0.7252152562141418,129.34396362304688,40.598243713378906,-0.48746225237846375,126.49081420898438,38.35857009887695,-0.8395079374313354,118.1890869140625,9.305672645568848,0.4243123233318329,161.13880920410156,11.788729667663574,-0.8177823424339294,0.36620526323531577,0.2940968800105912,0.8637266294994189,0.27758778235455644,0.9647902456180202,0.004332365747460087,0.004495645863570392,0.0001632801161103048,0.005812772133526851,6.894049346879535e-05,2.9027576197387517e-05,0.0002467343976777939,0.008222060957910015,0.005997822931785196,0.0006059506531204645,0.00012336719883889694,0.0006422351233671988,0.007191582002902757,0.00017416545718432512,0.008519593613933236,0.0158744557329463,c:\Users\apple\Downloads\Sean\Semester 4\Computer Vision\Project\archive\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\train\Peach___Bacterial_spot\02d63306-2fe8-4587-b456-de838f62db49___Rutg._Bact.S 1327.JPG,Peach - Bacterial spot,Peach___Bacterial_spot,train
